,blackHoleAccretionRate,blackHoleEddingtonRatio,redshift_x,galaxy_id,blackHoleMass,index,htmid_8,magNorm,redshift_y,M_i,ra,dec,seed,agn_sf_u,agn_sf_g,agn_sf_r,agn_sf_i,agn_sf_z,agn_sf_y,agn_tau_u,agn_tau_g,agn_tau_r,agn_tau_i,agn_tau_z,agn_tau_y
3001,24574134.503712118,0.003370890297747762,1.1973796038548778,2565853359,331368278.15233755,3732,147175,25.20342412457318,1.1973796038548778,-19.643867431875396,53.16736831307362,-28.132113470637822,7411324.0,1.013,0.8901,0.7861,0.7157,0.6682,0.6334,302.0,315.5,329.1,339.8,347.8,354.2
3002,1198738.4241157759,0.0031070742033032744,1.2008906969104869,2565853702,17536790.762561094,3733,147174,28.53019641394357,1.2008906969104869,-16.331507623553453,53.17303279235339,-27.721913828249715,2210444.0,1.919,1.692,1.499,1.368,1.28,1.215,42.42,44.77,47.15,49.02,50.45,51.58
3003,4117068.7358236457,0.0061182401530205325,1.2035640569092716,2565854079,30587143.248960968,3734,147172,27.09938515248878,1.2035640569092716,-17.77257318755189,53.2600842525261,-28.65046528164899,2910680.0,0.8148,0.7167,0.6338,0.5776,0.5397,0.5118,209.9,218.7,227.4,234.2,239.3,243.4
3004,2268908.8601847887,0.0079311262271663,1.169799672575039,2565854345,13003477.433536997,3735,147175,27.577416425930146,1.169799672575039,-17.156754544232836,53.655692569756546,-28.349284651319742,4485926.0,1.253,1.101,0.9737,0.8871,0.8286,0.7858,59.32,62.16,65.01,67.25,68.93,70.28
3005,2596711.0798926377,0.004119484759183526,1.1900980868344022,2565854551,28652204.999708634,3736,147172,27.601833233358718,1.1900980868344022,-17.21484239797467,52.82290090355365,-28.636169724644944,3360422.0,1.298,1.141,1.007,0.9171,0.8562,0.8116,106.3,111.9,117.6,122.0,125.4,128.0
3006,5425023.340367703,0.004670640970562615,1.1723428712810668,2565855176,52796173.281332284,3737,147175,26.706934200338015,1.1723428712810668,-18.037255709317655,53.068706206510804,-27.858314564844715,4746279.0,1.065,0.9375,0.8295,0.7563,0.7068,0.6705,253.0,266.5,280.2,290.9,299.1,305.6
3007,70492780.64083953,0.003573370880988913,1.1937788540611232,2565855344,896693180.9131413,3738,147175,24.028545381476253,1.1937788540611232,-20.803619109555793,53.27742614893037,-28.368010583919233,9708274.0,0.9412,0.828,0.7323,0.6674,0.6236,0.5915,201.8,211.5,221.3,228.9,234.7,239.3
3008,53387647.764628395,0.003515326217319741,1.1969921857733534,2565855490,690323205.3037765,3739,147175,24.34805168603298,1.1969921857733534,-20.49761347941417,53.40759808507416,-28.440727512523978,3209642.0,0.9439,0.8313,0.736,0.6714,0.6277,0.5956,156.3,164.6,172.9,179.5,184.5,188.5
3009,13550769.474802583,0.0038386500914157225,1.1834361449477058,2565855571,160458508.1651233,3740,147172,25.777825130282338,1.1834361449477058,-19.011010148702432,53.15320511888238,-28.33235640375038,5291642.0,1.072,0.9435,0.8348,0.761,0.7112,0.6746,194.0,201.5,209.0,214.8,219.2,222.7
3010,2246023.9769003326,0.006055316499931709,1.1715340796289673,2565855813,16859894.763744637,3741,147175,27.632143854110286,1.1715340796289673,-17.108843694850403,53.5832886235032,-28.39411571072157,7902623.0,1.201,1.056,0.934,0.8513,0.7954,0.7544,47.55,49.98,52.43,54.35,55.81,56.97
3011,8937009.592493467,0.010202457345219965,1.1883556855604893,2565855880,39816653.47907855,3742,147172,26.119917858247586,1.1883556855604893,-18.689481669020246,52.87224680007808,-28.15000289737015,3909349.0,0.9535,0.8394,0.7429,0.6775,0.6332,0.6008,89.64,93.68,97.73,100.9,103.3,105.2
3012,1572525.6669757136,0.0024678150094649873,1.1875500488911457,2565855892,28964261.55681873,3743,147175,28.209318936661468,1.1875500488911457,-16.59671614347505,53.142230811176034,-28.019654864394006,5874189.0,1.665,1.464,1.294,1.179,1.101,1.044,64.21,67.39,70.58,73.09,74.99,76.5
3013,4623598.252630743,0.006728587654441543,1.1472950998297091,2565856220,31234423.586505856,3744,147174,26.738603246695323,1.1472950998297091,-17.912370794900674,53.44960241662459,-27.756020738960242,8863554.0,1.157,1.016,0.8976,0.8172,0.7629,0.7231,514.5,538.9,563.5,582.7,597.2,608.8
3014,2161416.2706516427,0.008859955892718912,1.1605197800237756,2565856819,11088790.430804253,3745,147172,27.58103183449521,1.1605197800237756,-17.118821756912308,52.60591123490316,-28.635483691830217,7916178.0,1.485,1.308,1.158,1.056,0.987,0.9365,31.6,33.24,34.89,36.19,37.17,37.96
3015,1922413.1061852607,0.003013972316568715,1.1683294040201768,2565856885,28992440.78558531,3746,147175,27.885166979543747,1.1683294040201768,-16.84357836575763,53.49967798422022,-28.52881378085567,2092431.0,1.243,1.095,0.9701,0.8853,0.8279,0.7858,272.2,284.6,297.0,306.7,314.0,319.8
3016,1210114.861374902,0.0044010728945697375,1.2030968500603336,2565857313,12498139.042290037,3747,147172,28.48081729802085,1.2030968500603336,-16.389349932163235,53.19269416984985,-28.647028958544375,6162117.0,1.57,1.382,1.223,1.115,1.042,0.9883,132.8,138.4,143.9,148.2,151.4,154.0
3017,6351576.0105601065,0.002820442643544271,1.198994553690989,2565857720,102362656.13868463,3748,147175,26.713313761429347,1.198994553690989,-18.140754322689055,53.60220209234791,-27.995749746398243,2356.0,1.136,0.9981,0.8814,0.8025,0.7492,0.7102,111.4,115.3,119.2,122.2,124.5,126.3
3018,72734219.21871206,0.009582092758039009,1.19139879967857,2565857723,345029103.460111,3749,147175,23.84969700059204,1.19139879967857,-20.972455068313078,52.916965251932716,-27.93488786135946,4424154.0,0.6956,0.6122,0.5416,0.4938,0.4615,0.4378,149.5,157.3,165.2,171.4,176.1,179.9
3019,8009343.861207418,0.01227792736908511,1.1590585900071808,2565858208,29651672.766611684,3750,147175,26.098871175587902,1.1590585900071808,-18.594973574753265,53.49417550358333,-28.46154331650877,7355721.0,1.176,1.034,0.9132,0.8317,0.7767,0.7363,236.1,247.6,259.2,268.3,275.2,280.7
3020,14291423.231324784,0.004185793175435063,1.1506074651279126,2565858236,155194038.41803056,3751,147172,25.576133599671497,1.1506074651279126,-19.080989975955337,53.090452162251985,-28.319731664696253,1172442.0,0.9546,0.8375,0.7389,0.6721,0.6271,0.5941,322.0,338.5,355.2,368.3,378.2,386.1
3021,2448600.3457537307,0.0030905815854163463,1.167568745156248,2565858360,36012644.42953864,3752,147172,27.61450417222339,1.167568745156248,-17.11143247876445,53.19479230693442,-28.466667329195772,374074.0,1.58,1.393,1.235,1.127,1.054,1.001,78.31,82.01,85.71,88.62,90.81,92.56
3022,2026286.9785315397,0.0046093601132085995,1.1691042415418846,2565858442,19981939.20793518,3753,147175,27.77252880567884,1.1691042415418846,-16.95907640234002,53.72290099058148,-28.13361373856151,9570315.0,0.9752,0.8592,0.7611,0.6945,0.6494,0.6164,62.97,65.75,68.54,70.72,72.36,73.66
3023,16913036.905098412,0.03170712021559318,1.2012770162846764,2565858552,24246112.530873325,3754,147174,25.321757722482875,1.2012770162846764,-19.54142896817833,53.40050543548488,-27.680479301127427,7675949.0,0.626,0.5496,0.4852,0.4417,0.4122,0.3907,66.06,68.8,71.53,73.66,75.27,76.54
3024,148950940.86091736,0.015166276459481806,1.1816718693418395,2565859127,446417901.58236456,3755,147172,22.962877033500572,1.1816718693418395,-21.818571922362477,52.920468876642175,-28.00408886508835,7132418.0,0.5619,0.4942,0.4371,0.3983,0.3722,0.353,236.9,247.1,257.2,265.1,271.1,275.8
3025,27075314.408162087,0.004487730797657628,1.1710976619564097,2565859140,274235725.1251067,3756,147175,24.950395017286215,1.1710976619564097,-19.788864024203246,53.576773293754464,-28.439398659790555,2681540.0,0.9293,0.8177,0.7234,0.6595,0.6162,0.5846,436.8,454.5,472.1,485.8,496.2,504.3
3026,1165958.640217011,0.002115848390446327,1.1728839685697667,2565859150,25048165.194238927,3757,147175,28.497567737321173,1.1728839685697667,-16.248763890475235,53.58460264626767,-28.446850655682383,22913.0,2.268,1.996,1.767,1.611,1.506,1.429,128.9,134.0,139.2,143.2,146.2,148.6
3027,18321715.127430577,0.0031335701725193027,1.1718842651194454,2565859151,265768815.50907606,3758,147175,25.429375040835485,1.1718842651194454,-19.31299920509086,53.58516954312701,-28.440504377918682,5303800.0,0.9843,0.8659,0.7658,0.698,0.6522,0.6186,269.8,284.4,299.3,310.9,319.8,326.9
3028,31472449.77436389,0.0024526836933871604,1.1722012031776452,2565859153,583265548.1388669,3759,147175,24.87274129927322,1.1722012031776452,-19.870887777872206,53.582900249131555,-28.45303967981828,8523774.0,1.096,0.9634,0.851,0.775,0.7236,0.686,429.2,449.2,469.2,484.8,496.7,506.1
3029,5205759.37782237,0.003302521590786223,1.188879323038706,2565859168,71649925.59770681,3760,147172,26.866728290658557,1.188879323038706,-17.944857345562923,53.159247459785874,-28.32158562671196,7304164.0,1.225,1.077,0.9519,0.8673,0.8101,0.7683,38.24,39.93,41.62,42.94,43.94,44.73
3030,36931961.82169224,0.012869040958703414,1.19278878331628,2565859182,130446825.27133577,3761,147175,24.556037628736004,1.19278878331628,-20.271963147334237,53.651615673131786,-28.349537623518138,9932320.0,0.7145,0.6286,0.556,0.5067,0.4735,0.4491,95.82,101.9,108.1,113.0,116.7,119.7
3031,8770472.687209932,0.007729078313701372,1.1765525399118646,2565859574,51578963.65365206,3762,147175,26.129807197515934,1.1765525399118646,-18.63102975922714,53.44227131326127,-28.38281734741112,2802817.0,1.112,0.9771,0.8629,0.7857,0.7335,0.6953,66.25,69.73,73.24,76.0,78.09,79.76
3032,10045232.94590954,0.0037888231525863253,1.1874762881923524,2565859598,120512750.04209621,3763,147172,26.12367562563681,1.1874762881923524,-18.68205135726302,52.86054499428866,-28.62018621365682,1670329.0,1.188,1.041,0.917,0.8333,0.7769,0.7357,414.4,434.5,454.7,470.5,482.5,492.1
3033,188154344.89910364,0.015801680370519794,1.1930011776451068,2565859739,541238021.6627048,3764,147172,22.74935281673656,1.1930011776451068,-22.079541335892387,53.05375702925689,-28.624184071668527,9529699.0,0.5955,0.5235,0.4627,0.4215,0.3936,0.3733,246.2,256.6,267.0,275.1,281.2,286.0
3034,14062624.710226966,0.0038086532437125115,1.1900819331579453,2565859744,167831034.5412677,3765,147172,25.766143841962506,1.1900819331579453,-19.050463756521324,53.05219889909879,-28.624603195946005,5197852.0,1.14,1.003,0.8866,0.8081,0.7549,0.716,220.9,230.9,240.9,248.7,254.6,259.3
3035,13758800.100196345,0.002591563950370731,1.1578433336245642,2565859773,241321463.22876343,3766,147172,25.71452963366051,1.1578433336245642,-18.97404362230595,52.49205976711697,-28.623826926944556,7740125.0,1.384,1.216,1.075,0.9788,0.914,0.8666,186.8,195.1,203.4,209.9,214.7,218.6
3036,5454501.805197844,0.004393888752496009,1.202571532162119,2565859883,56426531.075786695,3767,147174,26.83331079276306,1.202571532162119,-18.03484205852509,53.72086327236456,-27.755412045986432,1851306.0,1.391,1.224,1.083,0.9876,0.9229,0.8755,168.8,178.9,189.1,197.2,203.3,208.2
3037,3275771.6602002108,0.0068584199364283924,1.1769947784541537,2565860092,21710352.12300272,3768,147173,27.224264018151473,1.1769947784541537,-17.538319734767523,53.5941221019627,-28.64594720623106,3684280.0,1.185,1.042,0.9223,0.8408,0.7857,0.7454,82.73,87.26,91.83,95.44,98.18,100.4
3038,3159320.1263618036,0.00868790520552552,1.167391205898372,2565860315,16529353.957250781,3769,147172,27.194251195261227,1.167391205898372,-17.531029734877453,53.246653252392136,-28.47416025749393,6690776.0,1.409,1.239,1.096,0.999,0.9334,0.8854,245.2,257.6,270.1,279.9,287.3,293.2
3039,6165810.912757322,0.002910922825542964,1.1860074295644671,2565860976,96280165.84252226,3770,147175,26.686968470031584,1.1860074295644671,-18.112620923615125,53.159356415951535,-28.24098369433273,7888607.0,1.378,1.213,1.073,0.9789,0.9149,0.8681,140.5,146.8,153.1,158.1,161.9,164.8
3040,65681034.23319546,0.018268047929414888,1.2046175681691844,2565861366,163427508.37910476,3771,147175,23.926959422068325,1.2046175681691844,-20.949036208563538,53.65758720171099,-27.892141986291524,559808.0,0.6154,0.5417,0.4793,0.4371,0.4085,0.3875,201.7,209.4,217.0,223.0,227.4,230.9
3041,101170063.7622231,0.006736722851243764,1.1494636351772751,2565861643,682622599.0683601,3772,147172,23.368744810189067,1.1494636351772751,-21.285039929340464,53.024933935875964,-28.36178373927454,7145147.0,0.7254,0.6387,0.5653,0.5156,0.4819,0.4573,198.5,206.2,213.9,219.9,224.4,227.9
3042,10860256.386383878,0.0032647411710990826,1.164621630169039,2565861663,151205866.46589074,3773,147175,25.968046502318263,1.164621630169039,-18.746997160564984,53.44578519180547,-28.4743344599948,9362.0,1.13,0.9915,0.8747,0.7957,0.7424,0.7033,80.55,84.25,87.96,90.87,93.06,94.8
3043,29863012.095030192,0.024391689703617644,1.1533042007650938,2565862099,55650496.42632453,3774,147172,24.541833806791697,1.1533042007650938,-20.1270232388058,52.967468691447436,-28.057139356219682,6822349.0,0.641,0.5621,0.4956,0.4507,0.4204,0.3982,137.8,143.9,150.1,154.9,158.6,161.4
3044,7621641.531759272,0.0032172508713790423,1.1538934719400649,2565862115,107681453.91630775,3775,147172,26.313462652666274,1.1538934719400649,-18.35795632599745,53.04368414701255,-28.295993262417994,3041125.0,1.156,1.017,0.8998,0.8202,0.7663,0.7269,329.2,344.3,359.4,371.2,380.1,387.1
3045,4895280.640523796,0.0026689661098589596,1.182943886225523,2565862377,83370394.08837,3776,147175,26.938198822952625,1.182943886225523,-17.848576173362872,53.0185603081677,-28.113356847874616,1351085.0,1.223,1.079,0.9568,0.8739,0.8178,0.7767,109.5,115.2,120.8,125.3,128.7,131.4
3046,19137768.777332056,0.05251193661359373,1.1773541318046665,2565862656,16565730.325067287,3777,147175,25.01865042662691,1.1773541318046665,-19.745352451550524,53.206717400731605,-28.17071578949839,9216956.0,0.6501,0.5713,0.5047,0.4597,0.4292,0.4069,83.1,87.09,91.08,94.22,96.58,98.47
3047,64410656.15393231,0.002451677362249111,1.2014169130909047,2565862875,1194185312.875002,3778,147175,24.21014239484926,1.2014169130909047,-20.65358113547528,53.3624982806925,-28.489141166943,1620399.0,1.028,0.9033,0.7977,0.7263,0.678,0.6427,437.0,461.2,485.6,504.8,519.4,531.1
3048,15340590.530489344,0.04417204999469012,1.173689033217304,2565862904,15785990.680792928,3779,147174,25.269492136131085,1.173689033217304,-19.480024947663782,53.203451342977,-27.64962421977523,6473571.0,0.6845,0.6017,0.5318,0.4844,0.4524,0.429,130.0,135.5,141.0,145.3,148.5,151.1
3049,47962705.77693133,0.004341731725978218,1.1839927691586265,2565862935,502132127.790397,3780,147175,24.381851985163017,1.1839927691586265,-20.409312401889892,53.11258628674688,-28.22215621899064,2348471.0,0.9532,0.8397,0.7436,0.6784,0.6343,0.602,180.3,189.2,198.2,205.3,210.7,214.9
3050,22825984.438547067,0.00231748665670223,1.1968898881945407,2565862946,447702576.4985871,3781,147175,25.333162908983933,1.1968898881945407,-19.512072760954666,53.29959537871963,-28.433819001976957,9732888.0,1.32,1.159,1.023,0.9311,0.8691,0.8237,182.8,189.4,195.9,201.0,204.8,207.8
3051,144511101.03100938,0.0032909464518720505,1.203400578014699,2565863074,1995987022.7495914,3782,147174,23.2943646959686,1.203400578014699,-21.576966969165564,53.48112501539792,-27.768148713106278,6913433.0,0.888,0.7793,0.6876,0.6256,0.5838,0.5532,243.6,253.4,263.2,270.8,276.6,281.1
3052,5338595.663645911,0.010025592117953017,1.189668421452474,2565863191,24204399.74034953,3783,147174,26.69092479177652,1.189668421452474,-18.12395421514059,53.18188430836694,-27.712158865392922,9971521.0,1.091,0.9578,0.8453,0.7692,0.7178,0.6802,132.6,139.5,146.5,152.0,156.2,159.5
3053,939254.5043135729,0.0025097712535612836,1.1958033091354165,2565863419,17010867.623544313,3784,147174,28.80492011175166,1.1958033091354165,-16.035752335311706,53.58785267524037,-27.619774787804715,2988228.0,1.71,1.502,1.325,1.206,1.126,1.067,18.15,19.18,20.22,21.04,21.67,22.17
3054,28685943.800662935,0.002625588198713472,1.159868240742611,2565863625,496615020.2201087,3785,147175,24.918494166077682,1.159868240742611,-19.778860998361903,53.68568769410062,-28.320019623447028,1794146.0,1.067,0.9381,0.8293,0.7556,0.7057,0.6693,526.6,552.1,577.6,597.7,612.8,624.9
3055,25463494.544104565,0.0031907934734784443,1.158914098043807,2565863631,362740985.8416179,3786,147175,25.017987916608476,1.158914098043807,-19.675230218461703,53.684585462713855,-28.317968694995457,9945651.0,1.178,1.032,0.9094,0.8266,0.7707,0.7299,319.5,333.6,347.7,358.8,367.1,373.7
3056,2834506.99988401,0.005862849170236992,1.1751184611096717,2565863998,21975872.7414519,3787,147175,27.396393170792074,1.1751184611096717,-17.35877667689307,53.4818036391769,-28.53259705067999,6105450.0,1.283,1.129,0.9985,0.91,0.8502,0.8064,62.99,66.12,69.28,71.76,73.63,75.12
3057,2515131.4708793447,0.0030656357722227473,1.197292068546714,2565864221,37292152.839263074,3788,147174,27.7072968001454,1.197292068546714,-17.13962730581183,53.236814518891734,-27.668560608358177,9245499.0,1.382,1.213,1.071,0.975,0.9101,0.8625,113.6,118.8,124.1,128.2,131.3,133.8
3058,6709838.82978573,0.005940967979320265,1.1743432961864713,2565864499,51337202.14328866,3789,147175,26.449700905126843,1.1743432961864713,-18.302404003793672,53.56317287991971,-28.55972069274692,4686170.0,0.9356,0.8246,0.7305,0.6667,0.6235,0.5918,444.6,465.9,487.3,504.1,516.8,526.8
3059,4807358.00942722,0.0029944856941023132,1.149170015275487,2565865055,72972889.32992867,3790,147172,26.80893096822458,1.149170015275487,-17.84447376913213,52.98150342043172,-28.23892846043148,796558.0,1.286,1.131,0.9998,0.9111,0.8511,0.8072,166.9,175.7,184.5,191.5,196.8,201.0
3060,22003127.40310146,0.0026957182075019476,1.158669846239334,2565865069,371011388.3206049,3791,147172,25.199580866686922,1.158669846239334,-19.492577930607407,53.119334246547474,-28.54780280521241,6346312.0,1.044,0.9183,0.8119,0.7399,0.6912,0.6555,266.0,278.4,290.8,300.6,308.0,313.8
3061,6740124.781214508,0.006259618241823442,1.1941057038296718,2565865462,48943768.83721538,3792,147175,26.519081631847545,1.1941057038296718,-18.31445700497853,53.20638642207959,-28.35764258115061,2755814.0,1.245,1.094,0.9671,0.8808,0.8226,0.7799,70.11,74.45,78.87,82.38,85.05,87.19
3062,13041378.273733035,0.003024983183768857,1.2019683156673664,2565865509,195964699.80859756,3793,147174,25.929219471373017,1.2019683156673664,-18.936619649780642,53.73799443709171,-27.67363339461672,8499129.0,1.122,0.9856,0.8705,0.7926,0.74,0.7015,383.0,398.5,413.9,425.9,434.9,442.1
3063,38054793.78618586,0.010525942326536138,1.1917213616982139,2565865901,164333349.00161543,3794,147175,24.546242735622474,1.1917213616982139,-20.277266924685566,53.22797384441804,-28.342475190596804,7063594.0,0.7012,0.6166,0.5452,0.4968,0.4641,0.4401,152.7,160.4,168.2,174.4,179.0,182.7
3064,52946702.2770454,0.008507195975768152,1.1812702319814834,2565866955,282897948.0636611,3795,147175,24.170597632424887,1.1812702319814834,-20.609168979216708,53.45469271210458,-28.369361515905755,9377877.0,0.7832,0.6882,0.608,0.5538,0.5171,0.4902,413.5,431.3,449.2,463.1,473.6,481.9
3065,1025440.3715767065,0.00267884844074052,1.1803845647469315,2565866970,17399612.93512918,3796,147173,28.635452373162558,1.1803845647469315,-16.14060331850519,53.70779209663589,-28.642371600357922,933657.0,1.531,1.348,1.193,1.088,1.017,0.9653,36.54,38.09,39.64,40.85,41.76,42.48
3066,2503927.639202631,0.00677704053007627,1.1786908177035476,2565867105,16794187.991929833,3797,147175,27.526262364200587,1.1786908177035476,-17.243017006136878,53.3763970455723,-27.861620893769413,3764068.0,1.034,0.9092,0.8036,0.732,0.6837,0.6483,100.5,104.7,109.0,112.2,114.7,116.7
